X,Y,Z
494930.29,138886.04,1107.6
545530.73,132484.66,281.89
383428.33,127388.44,1317.68
505631.27,159386.02,730.21
494828.58,70085.31,504.71
566830.96,136583.97,224.43
504330.62,143585.92,660.56
566131.46,153083.88,292.17
494628.17,53185.64,517.15
458028.97,98586.49,293.96
392327.15,44186.76,49.61
427029.24,134487.77,631.36
451129.64,128487.07,445.92
554832.03,168884.33,320.11
456928.65,83486.33,798.3
451829.26,114786.86,354.53
426929.67,149888.08,1345.45
536731.47,157185.17,343.9
485730.16,136586.33,705.26
537331.13,142484.88,746.27
513128.26,33484.98,422.07
485630.7,151986.53,1080.61
416527.72,65386.56,379.69
420328.95,131387.84,1070.61
441728.4,77186.4,522.93
441928.65,91986.75,521.98
418027.56,49786.4,699.35
418829.33,146188.08,1006.24
422429.21,137587.97,1194.26
446629.45,124787.15,431.56
443528.37,73086.29,613.74
447129.15,111986.9,442.56
445628.59,86886.62,644.83
397627.06,31786.58,237.9
489628.4,65185.52,440.55
492730.16,133085.95,476.87
488927.98,49485.6,617.23
490630.46,145586.36,695.59
412527.4,39886.48,276.49
556231.79,161884.25,302.3
476529.32,107886.17,733.7
408727.34,40586.51,347.8
616431.0,150382.33,152.41
474929.72,123086.43,749.13
499728.13,45985.47,522.29
540431.56,158584.92,427.84
541631.23,143384.85,576.32
499728.32,61385.5,785.63
433128.77,104787.01,776.66
537631.67,161485.04,693.9
570230.84,129183.96,344.15
392627.1,37786.7,1.3
433429.06,121287.38,769.99
561431.79,160284.03,270.78
498428.13,47085.49,529.98
385127.86,101487.66,347.36
527928.93,70084.79,842.91
497628.34,62285.5,799.82
560631.25,145484.16,238.49
526728.52,55285.0,132.78
466129.76,127386.71,909.29
469128.41,70785.87,568.2
584932.78,192883.11,374.0
401328.68,139388.32,1723.05
402328.96,151688.57,950.97
466929.38,112186.5,306.21
469128.75,87486.12,370.9
513728.62,66885.06,269.34
512030.46,132485.48,403.09
513328.36,51585.16,173.83
511330.97,148485.77,603.08
509430.54,136885.64,440.02
556231.6,155584.26,291.8
509031.05,151485.86,495.92
556831.12,141784.34,244.72
462128.59,77586.1,629.88
521331.97,168985.55,648.89
394028.45,131888.4,1544.05
395428.66,147088.62,1712.96
462128.83,91886.34,299.41
550432.24,175284.57,248.66
522730.56,133885.3,424.53
519228.72,67684.94,396.48
499828.02,38985.31,519.32
519028.49,54185.07,157.05
522231.29,150485.28,1346.09
480930.32,143486.56,1311.93
471929.81,129086.57,1519.89
530031.99,168585.15,594.09
407428.7,133588.05,2191.89
412127.43,45786.49,151.21
437828.7,98586.81,703.16
405529.0,149988.43,992.19
470629.53,115386.47,336.34
437728.41,82786.64,506.28
414127.65,61486.56,448.88
404228.88,147188.36,1372.99
405927.46,51486.65,5.62
471528.81,91686.08,329.15
437929.19,121587.27,627.24
412728.96,139888.07,2223.5
415127.64,58286.51,435.41
470528.61,78885.94,494.14
405128.67,133088.09,1917.2
405427.52,67486.78,456.55
416027.44,40686.4,435.62
436628.89,106586.99,643.78
522128.52,52185.02,133.94
519531.43,153885.47,966.47
544631.39,149084.69,631.59
479728.25,63385.68,483.45
518130.74,139185.45,1175.68
522628.69,66184.91,754.09
542730.81,134884.79,295.3
479527.89,46985.7,922.44
462629.35,113186.57,347.46
501731.31,162386.21,456.43
461529.81,130286.79,559.4
397628.57,135688.36,1123.55
508828.32,53285.28,710.86
509528.64,68685.14,213.6
553431.29,145184.47,255.02
514931.17,150985.67,1206.69
551931.66,158284.4,396.28
513130.52,134785.49,615.28
545532.01,170484.75,351.82
468128.75,89786.17,368.25
465928.54,76485.99,698.77
504031.41,166586.11,1008.6
401027.43,69486.9,269.95
497730.45,142586.09,687.18
478728.12,55985.7,711.06
527331.4,152185.21,839.58
499131.17,159286.27,887.05
478327.77,41085.62,890.78
527930.78,137585.1,647.1
432228.31,82386.67,876.26
453929.44,120186.88,373.3
430027.93,66386.39,632.39
432127.82,50486.24,627.4
433128.6,94486.87,713.32
452729.12,103486.71,369.67
535331.87,166484.99,468.01
484428.37,66485.6,813.24
486530.09,131986.21,693.74
485928.03,52385.76,746.46
486430.54,148486.49,723.0
418229.08,139088.06,1707.58
563331.95,163883.95,275.5
443029.4,125387.23,645.12
441128.35,73186.34,622.83
498331.25,161186.32,663.52
441529.02,111486.94,431.67
439928.51,87886.78,472.88
418129.45,151788.28,1360.57
494030.21,136385.97,869.17
384028.35,127988.44,872.25
504928.22,45785.34,625.04
494030.61,148486.29,767.53
504928.36,60185.35,676.52
427027.88,69486.44,617.65
552731.73,160784.37,280.42
450828.41,74686.2,627.26
456929.15,105586.62,413.6
450328.73,90686.57,287.35
427427.74,53286.31,461.77
392628.49,143688.57,1289.2
457229.44,118486.77,367.49
387727.12,45186.84,0.0
558632.11,169184.12,327.74
520028.33,41185.04,238.19
500831.23,160186.24,396.88
548030.82,134984.62,267.66
520228.5,56585.08,187.48
501230.6,145186.02,689.84
547231.4,149184.62,410.7
422827.78,65386.45,530.47
425129.15,133287.78,1296.9
446028.42,76486.31,539.67
445828.78,94186.68,290.38
421127.59,49686.36,508.26
424129.53,147388.03,1079.43
533131.48,155085.21,454.18
488430.17,137486.25,685.78
378628.11,126088.45,557.96
532330.9,140184.93,496.39
508628.12,32785.02,397.42
530328.49,58384.92,186.42
489630.75,152386.42,496.18
488428.1,53585.75,958.15
490128.49,68785.36,375.44
447629.17,112886.91,476.69
421829.51,149788.18,1440.46
421629.07,135087.93,1214.65
446729.52,127687.18,427.34
519228.31,34384.98,190.23
499728.42,64185.45,709.33
540931.16,142284.87,472.91
549431.37,147084.59,301.36
540931.48,155284.87,461.41
501428.16,46985.49,785.36
549130.62,130584.53,265.13
388428.44,142288.58,973.04
409427.57,60886.63,404.93
476829.79,125086.41,1010.95
614831.13,154282.32,155.08
475929.38,109686.24,455.35
408327.36,43686.56,177.42
414127.39,37486.43,402.42
449828.66,87486.55,341.75
451129.2,110286.79,441.26
458428.57,79686.24,853.97
459729.36,115586.67,332.48
426529.35,136887.83,843.86
448328.37,71586.16,549.99
555631.93,165684.27,278.36
450329.6,127487.08,423.46
459128.91,94886.43,287.45
460429.01,100486.48,292.21
383427.7,93887.6,65.59
495530.52,145786.21,912.96
493328.09,50085.56,457.18
566931.58,157083.8,227.26
505630.64,142285.86,604.07
502528.23,55485.51,929.98
497527.97,38985.35,534.76
495430.17,133385.87,447.88
566731.04,140083.94,221.71
494028.49,67185.39,451.69
505031.19,157186.04,581.0
502728.15,43185.36,596.79
442628.6,89786.74,569.9
561232.45,177684.04,234.31
416527.59,53186.43,558.61
417027.79,69486.58,344.3
443228.41,76386.34,543.04
561131.81,160884.04,258.05
484130.57,149786.55,1641.26
515328.27,30684.94,259.55
536231.19,144384.89,1074.61
485530.16,136486.33,670.81
374428.04,127488.6,984.04
537831.51,157985.11,457.09
420928.72,118787.6,831.67
440529.94,144887.56,1765.55
582731.24,150183.3,290.28
419028.42,105987.31,360.01
582430.8,135083.51,236.19
486428.84,83385.59,325.79
534929.46,89784.72,210.21
487729.23,99085.78,259.75
569432.06,168783.68,230.85
535329.07,73484.75,756.69
426228.85,116087.43,890.91
429528.21,81786.65,1084.41
448128.28,62186.08,903.45
392227.67,86987.35,64.06
448228.07,49285.99,1099.24
610831.36,159382.36,158.83
426728.61,100587.05,775.93
429328.55,94686.94,803.64
390028.41,126988.37,240.05
460429.89,137286.88,1184.7
599932.0,173382.53,239.46
495230.05,123985.72,539.45
544729.26,80684.53,209.12
503029.3,92685.28,380.54
546529.59,97484.46,482.95
495229.63,107085.75,696.34
598832.72,190282.57,285.58
502528.89,77785.22,344.91
521130.01,113084.98,423.49
539429.54,93984.63,255.92
500329.1,87685.3,284.89
549530.32,121484.41,278.27
538829.18,76984.65,666.07
520130.35,128585.29,314.3
499928.71,73285.26,355.41
586531.31,151883.17,285.32
456228.19,51585.9,1294.92
476530.47,150486.75,1212.14
407728.06,95887.19,1108.8
409027.8,80386.97,204.46
455428.29,65286.0,761.23
476230.09,136486.51,1712.75
568832.39,177983.65,230.84
529730.01,113884.92,614.52
491829.97,121385.87,805.32
567931.78,161783.77,256.71
529430.45,128285.08,420.86
492329.51,105585.82,231.6
423528.1,82886.7,647.19
445128.21,60686.12,863.32
445027.93,45685.97,526.54
423928.49,99187.09,531.06
578230.92,138083.61,304.13
447527.88,42085.97,446.2
424428.64,108087.26,734.57
577831.33,152183.39,294.66
424528.95,124087.64,1363.86
444629.83,139887.36,866.21
447428.17,56186.1,891.7
588631.78,168582.97,188.41
529429.17,76484.84,387.97
491229.23,95885.63,363.11
489229.32,101385.81,258.01
529829.57,93784.77,235.9
589332.37,183382.91,323.07
492328.89,82285.42,455.61
489729.85,118085.92,807.54
456929.84,134386.89,1169.63
593531.54,159382.86,175.46
592331.0,143083.01,224.09
522129.16,78084.93,186.81
538930.6,128384.8,333.33
550729.66,99084.39,424.59
537930.13,114884.71,373.64
521029.51,93984.89,443.26
605031.84,171282.42,195.77
549229.32,83784.39,137.17
495629.43,100485.62,591.09
546229.85,105284.42,268.83
502930.23,128185.62,302.2
546330.26,118584.52,261.97
497328.94,83085.33,359.27
502929.94,115085.53,537.97
428428.71,104687.09,637.15
389927.33,75087.28,77.51
459228.41,69785.97,801.78
429729.0,121287.49,1160.75
450129.97,144587.2,1713.01
459628.2,53785.89,755.23
486529.54,108785.91,567.61
535630.5,126784.9,319.05
537729.02,71484.7,666.6
607631.84,173682.26,202.03
486729.92,122086.09,1209.37
535429.94,109884.64,499.54
535729.42,86684.69,158.92
439927.9,46686.11,402.29
419428.29,95587.08,947.01
418328.31,100587.24,617.35
580430.77,132183.64,304.05
420228.03,82386.73,322.84
417228.6,116087.51,604.73
441128.21,64486.18,696.3
580331.22,148383.38,223.03
479228.98,94085.96,570.63
580632.11,175083.18,206.66
525329.23,79584.87,163.77
527630.11,116384.97,493.15
477228.63,78785.75,456.2
564730.65,124584.01,353.49
525229.64,97184.84,228.6
580032.7,189283.29,310.53
527929.76,102184.78,355.14
410128.5,111687.51,765.1
430128.41,88586.83,606.85
573831.03,141783.7,217.18
453029.86,140187.1,1081.09
410528.58,125587.9,1510.36
430228.11,75286.51,597.75
573031.45,155983.54,271.19
554129.42,89184.25,161.16
590132.39,183882.89,337.72
512229.14,83885.03,417.9
590731.72,167582.9,186.73
510929.59,99585.15,565.89
596631.25,149082.8,251.41
469530.13,142486.77,1142.03
398628.47,121388.05,1122.51
439027.7,39086.11,612.34
400028.27,105387.55,453.28
464628.31,61385.9,1037.76
395427.6,83687.19,50.01
395528.1,100187.48,641.8
508030.05,119685.44,363.34
585031.94,171683.07,195.35
593332.06,176782.77,241.13
583332.56,186083.15,330.47
506729.74,106485.36,837.81
593231.58,161982.86,178.59
558730.56,127984.15,364.5
472228.25,56385.85,757.89
474230.16,139786.62,1621.46
403628.52,122887.95,1539.15
416228.15,92487.01,1144.65
435727.92,51086.21,490.15
403628.38,107887.5,906.85
436428.14,65886.28,535.21
436729.39,131287.46,479.78
414627.88,78386.78,269.36
518130.09,117785.2,235.65
544130.47,124984.59,281.68
515929.17,82484.96,421.86
482429.49,109786.03,532.03
480728.86,87785.81,585.22
519129.73,102684.96,329.69
516729.44,94484.99,276.42
543530.1,112384.57,254.09
482129.88,126086.28,485.43
480828.46,72585.65,437.61
575632.59,186583.42,290.55
517429.84,105685.03,685.55
483328.6,75585.56,525.15
516030.13,121485.31,242.69
575032.07,171683.42,226.94
483829.02,90985.75,520.27
403528.16,99887.36,874.94
568431.61,158483.75,268.62
435129.44,134887.59,458.43
414628.76,129787.92,855.82
568331.12,143083.87,219.84
473428.31,59885.89,1174.93
404627.83,85287.14,106.62
414428.54,114287.49,351.51
507829.41,94785.2,473.58
508929.68,102785.23,358.31
595831.66,164582.76,176.95
506628.98,79785.15,235.32
510630.04,117085.32,580.54
595332.18,179282.65,336.98
395328.25,108987.8,350.43
465130.0,140886.84,1319.49
462628.24,57385.9,798.62
394328.43,124188.24,793.07
398728.06,95787.38,423.83
402328.18,100587.39,789.29
470228.33,61485.9,905.5
399727.6,79587.15,396.09
401728.42,116487.89,164.98
554230.42,125084.27,315.21
610231.43,161982.34,164.09
511029.81,107585.27,444.66
552229.4,88284.29,207.37
511230.13,122285.37,256.72
449027.83,38885.93,621.29
411427.79,74086.79,354.08
411428.01,90687.03,1054.09
385228.47,137488.55,1928.26
497628.63,70885.28,551.87
478629.9,129086.36,1175.69
525029.81,104184.82,569.67
497529.07,87685.38,279.33
477929.55,114286.28,338.27
524830.19,118585.07,405.6
510528.53,64485.14,351.04
558931.38,148484.22,234.07
509828.29,48185.22,463.97
559630.74,132284.19,382.37
397028.6,141988.51,2124.78
463129.69,123686.71,416.62
462129.21,107786.53,289.92
395727.2,43486.72,82.28
422227.43,34486.26,648.21
522228.6,61485.01,405.71
518530.95,145385.45,1184.38
480428.09,54985.7,596.13
517731.61,159485.53,673.73
523228.39,46184.99,155.18
479628.37,69185.7,599.9
471928.68,83785.98,446.46
437629.07,114787.11,919.56
412729.23,149088.28,763.99
472528.99,97886.15,336.24
406927.35,45086.59,91.85
412428.87,136488.03,2015.73
437229.34,128787.4,1060.86
490631.13,161086.58,632.6
433428.51,89686.81,561.78
426427.55,39586.23,1032.13
434128.23,75686.51,555.43
498330.86,153286.22,495.03
528931.01,143885.08,1133.45
497930.27,138885.93,621.42
528331.64,158085.28,676.46
623030.86,147882.15,148.59
470029.56,116586.48,351.79
466128.63,79986.07,591.05
546531.81,165684.62,312.03
594532.79,192882.77,315.13
470029.03,100686.25,271.17
466328.83,95586.26,298.61
401927.35,47586.69,0.93
553331.51,152184.41,263.15
512728.43,58285.14,458.47
514130.71,140585.59,623.41
551631.0,139084.51,245.75
485527.77,37085.44,238.6
511528.26,40485.08,463.49
513531.29,154585.67,979.55
515028.31,44885.09,160.24
514928.49,59485.1,567.53
418327.44,39086.34,653.33
592332.84,194382.85,342.52
566531.93,164483.83,280.41
466929.12,103886.37,284.19
621030.93,150782.2,149.79
401628.76,144788.39,1833.46
466229.57,118786.57,343.81
478330.01,133386.4,779.24
562530.93,137184.08,231.08
498528.58,69285.3,782.63
477830.39,145986.64,1489.39
498228.19,54785.56,790.02
560831.52,152784.08,324.53
527828.63,63384.88,555.77
431929.65,140187.78,640.98
454628.46,75986.18,608.58
433629.18,126987.47,1361.68
454328.77,90986.47,316.66
433228.94,110787.13,489.01
472229.29,108086.32,311.87
404127.31,43286.59,24.15
414928.79,130987.93,1044.74
411927.65,65286.65,292.68
492131.28,164086.57,917.27
437528.34,77886.53,883.47
405328.79,140188.23,1482.63
472129.7,124086.56,722.25
436728.58,91786.8,600.18
415229.29,148288.24,823.71
412627.51,49886.5,423.63
522831.61,156585.33,515.8
518928.42,48785.06,156.36
480430.21,139486.51,1300.12
518828.62,62085.06,421.82
522130.85,140685.34,638.25
479730.64,153886.74,1695.8
462528.99,99886.43,290.64
396827.25,45686.75,36.01
550331.98,168784.56,273.34
462028.71,84386.26,825.72
509631.33,158285.81,797.47
490427.87,40485.45,571.7
556530.8,134484.3,238.1
509130.84,145085.81,590.58
557131.46,150684.27,234.46
510131.44,161685.83,327.76
389028.46,135088.52,582.97
614731.29,159982.24,259.85
500728.2,52985.54,728.34
540131.44,151284.82,1075.58
520931.08,147785.31,972.9
540830.81,135184.81,320.25
501428.55,67885.32,533.03
518828.33,40085.03,250.08
520030.43,131485.31,327.82
446129.42,123987.14,448.23
425127.71,56086.36,604.51
421729.24,139787.97,1491.36
517631.76,164685.63,572.27
397627.1,35186.63,55.47
424027.54,42586.29,762.76
447029.09,107686.87,586.71
529931.13,146785.07,1326.56
490328.35,63185.6,461.55
530330.63,133085.03,706.45
490427.97,46485.52,538.46
487028.2,57685.81,464.35
486030.24,141386.41,1258.42
537531.44,152985.02,758.14
488227.86,41785.47,522.5
536630.88,138284.88,386.05
514528.28,34484.99,370.96
439129.11,116187.1,522.06
441228.43,80986.54,445.37
418227.71,63186.51,401.69
417927.52,46686.39,562.26
440928.84,100686.82,687.28
442128.75,95686.75,368.85
525631.89,164985.31,582.93
492928.26,59285.69,479.62
504830.91,149185.94,538.56
492928.02,46185.49,515.79
384627.82,98987.62,153.21
527728.32,39584.97,221.94
506030.41,134085.63,412.08
450529.37,119286.95,378.08
555932.09,170084.27,326.53
427229.59,144787.92,637.22
458628.82,90886.39,544.04
452429.16,106186.72,592.84
511331.64,168385.96,1014.92
458928.5,74186.06,760.54
426627.67,49286.29,681.16
450428.89,96086.61,290.57
448829.03,100786.74,459.36
460028.49,73086.02,746.5
458029.68,125686.83,443.22
393528.5,139188.54,2090.54
451328.51,79886.35,868.97
449629.3,117186.94,368.92
425827.77,62986.38,878.67
459128.77,87886.35,1040.93
457829.27,111186.66,341.94
493731.0,156986.39,535.74
495727.98,41285.41,529.97
502230.25,133185.65,403.1
504828.51,65785.29,232.15
384328.3,122788.35,237.24
494430.37,141486.17,846.85
497228.2,56785.62,577.95
502030.69,146486.01,784.68
504528.23,52085.46,922.93
443428.98,103586.85,545.87
527131.82,162685.27,708.84
400727.19,38686.61,267.59
442329.25,119787.12,506.37
562932.19,170583.97,299.0
417829.19,142988.0,785.13
484727.83,45685.58,594.04
485728.26,61085.7,475.55
510428.24,37485.06,618.66
533030.77,135684.92,342.91
489831.09,160386.59,608.69
532731.31,148785.06,1146.7
378928.08,118688.29,846.82
489230.42,145286.39,1041.12
518531.73,162885.56,336.21
544332.0,170584.78,368.95
423127.56,44986.31,636.97
447528.94,98686.71,351.31
447128.56,84086.53,691.77
421127.7,59086.43,439.24
500530.21,136585.76,506.18
540130.72,132484.81,285.96
522928.33,37484.99,274.3
548031.55,154884.55,280.3
499630.91,153686.19,468.47
537931.41,147184.92,1017.74
548131.0,139484.67,254.28
506431.44,165386.02,967.97
476528.64,81885.82,522.88
407828.71,133688.05,2190.91
405927.26,35586.48,409.29
409429.16,151488.41,1219.8
475828.97,95486.05,500.59
559632.29,173784.13,280.24
500729.52,101385.49,703.95
521929.6,98084.91,303.27
537929.89,108284.58,438.19
550729.12,77084.39,181.93
603131.6,164082.5,167.43
500329.99,117285.61,847.15
538030.32,121784.74,295.01
521329.31,84884.88,194.51
550129.52,93784.35,200.5
408128.45,109787.5,367.33
476627.93,45785.74,422.84
593930.69,136983.02,183.39
474928.28,58885.86,959.96
456129.87,139687.01,1231.71
408128.54,125487.94,1232.03
593731.42,153682.88,173.44
589032.64,189582.97,361.53
529129.71,100284.78,513.63
491828.68,75485.35,409.93
530929.4,85384.74,160.74
589632.03,175382.9,224.96
491829.05,88785.51,310.66
578431.57,160483.4,198.96
445229.71,135087.31,527.04
424729.04,129287.71,948.13
577731.08,143483.52,212.4
423328.72,114187.42,1166.03
441028.29,68686.27,669.67
418727.91,76286.64,122.35
419728.22,88686.88,887.6
439528.02,53486.18,687.38
488330.08,128886.09,419.54
607631.63,167282.34,164.54
534629.8,105284.64,542.15
487529.7,114485.95,743.62
534630.22,118984.78,296.77
449729.78,137487.18,979.64
428529.04,126287.63,1300.47
425827.94,72786.46,1162.0
392928.07,102287.55,97.25
391027.89,95587.46,140.17
460028.1,46785.8,1332.6
429428.86,110387.19,873.98
426428.28,86986.79,795.55
590431.26,148383.03,261.91
459128.25,62285.92,579.33
393228.31,115788.07,600.66
390027.53,81887.33,158.69
383728.41,131388.48,345.26
497328.79,76785.3,282.26
546230.51,126584.54,502.49
502829.75,108085.47,758.81
546830.07,110884.44,188.72
496129.18,91485.46,423.59
502330.13,123485.64,297.18
599632.38,183282.49,239.9
495229.83,113085.69,493.92
544629.47,89684.51,174.57
503529.02,83885.22,265.94
381128.46,135788.55,2091.43
496030.16,129085.81,429.43
599531.72,166582.63,173.53
502129.43,97485.39,600.46
429928.51,91286.92,622.01
611531.18,153282.44,170.04
449628.18,55186.06,1014.92
459829.98,142786.97,1272.45
391328.33,119388.21,785.5
448128.33,68486.14,1023.33
428828.05,74086.49,1032.87
389828.04,106187.81,293.83
487629.09,91885.66,377.38
536130.13,116084.72,309.47
534029.28,80384.7,150.58
570032.27,174683.62,215.51
487728.69,77285.47,445.46
536729.71,101684.64,590.27
533729.61,96184.73,244.98
417228.07,87086.84,821.98
418728.57,111587.37,536.41
581730.97,140483.45,200.0
439929.66,137087.49,637.23
417327.84,72586.61,594.73
420028.88,126387.73,547.03
582031.38,154783.28,202.42
424928.45,92086.95,667.7
444828.07,51786.11,856.87
447429.66,133187.22,582.79
444528.32,67286.18,1056.61
425428.04,77386.56,1094.52
529830.29,121784.96,266.74
489128.98,86685.55,365.77
492329.71,110285.77,647.91
529129.91,109484.82,491.97
489528.58,72785.39,383.43
491630.08,125985.91,545.18
586231.06,144083.25,268.81
456628.2,58585.93,904.81
455528.03,44585.85,1380.53
587231.51,159683.13,182.5
520030.19,123685.34,241.71
539529.38,83984.62,153.97
602332.03,175682.41,208.54
540029.61,98284.59,353.37
521829.89,107484.89,272.07
549430.52,127784.48,640.59
602931.59,162782.53,166.35
394428.44,129388.35,1664.89
464629.91,136386.8,1887.74
601531.49,159682.58,168.05
394028.29,113688.0,647.84
585531.55,160583.18,188.96
506828.86,75585.14,346.4
595432.5,185882.71,257.14
587132.13,177182.94,264.42
507729.24,89285.16,240.75
594831.85,170482.79,182.13
403227.66,78987.08,397.02
474828.31,67085.77,538.94
567531.0,138883.92,217.07
471729.9,133386.62,1700.46
437227.75,42086.14,623.99
416028.38,107587.37,608.62
567931.42,152483.79,289.29
474128.11,51085.75,805.08
403727.95,92287.18,846.08
414828.64,122087.72,1561.86
438428.03,56086.19,710.89
434529.74,142087.75,804.74
542429.32,82384.58,160.87
573931.75,163783.54,217.18
515630.23,124685.34,253.45
518628.83,71884.93,257.94
480829.17,100886.01,470.43
481829.05,94985.9,522.51
517129.97,110985.1,381.62
574032.34,179283.44,242.23
542929.55,95784.53,369.17
518629.33,87384.92,258.58
480429.67,117886.24,587.42
481828.71,79985.64,561.04
479029.35,107886.1,792.37
527429.02,72684.83,657.92
526330.32,124785.12,289.2
477329.73,121986.34,662.13
528929.41,86784.79,165.29
525529.95,110984.89,558.63
454628.19,51985.91,1269.12
607231.36,155982.5,161.9
431328.72,103587.02,591.79
411728.08,94987.11,1193.32
569530.91,133383.94,256.19
431529.05,119487.37,880.82
411827.87,82386.93,123.04
453728.32,67286.05,547.35
570831.19,146683.74,228.58
511930.36,129385.45,401.94
555230.21,119384.25,331.05
511529.97,112885.26,509.92
399827.48,74287.04,192.97
469928.38,68685.86,761.87
470028.22,53985.83,832.06
400227.93,90087.3,63.27
596730.82,140882.84,196.42
401127.79,85887.2,95.12
399828.37,109987.69,257.72
596431.42,155582.77,172.52
400627.44,70986.94,204.6
398828.48,124988.14,1948.52
470129.99,137486.72,903.79
554929.19,80584.25,135.01
589732.02,175182.9,221.45
512129.36,91885.08,238.68
553429.76,102284.36,304.5
591932.6,188582.86,290.38
555029.61,95884.23,156.5
511028.96,78485.04,342.67
410128.48,120987.78,1120.84
572431.26,149383.57,219.28
410528.32,104987.43,698.51
571730.91,133483.88,256.45
478428.74,85185.82,504.53
498929.99,117985.65,628.29
580532.47,183683.24,268.69
525229.47,90484.83,303.79
477929.09,99386.08,619.23
498429.5,101585.58,679.36
526329.14,75884.91,228.35
578431.87,168083.32,211.56
517329.35,89284.95,381.04
578132.23,177383.26,233.13
482529.78,120386.21,547.05
517428.89,73884.97,218.85
577731.65,162383.41,216.14
481829.3,104686.01,322.22
587931.24,148383.13,241.64
403228.42,113987.75,156.52
416028.01,85086.85,371.35
435028.0,61386.25,722.02
403428.6,128788.12,1753.97
474330.04,135786.57,2082.57
435427.79,45786.17,532.81
416028.26,99687.26,977.44
509329.22,87985.13,273.93
507329.84,110285.39,314.51
583632.27,179483.07,315.26
560430.4,122484.03,485.53
508828.76,73085.11,170.35
584131.81,166183.19,193.92
506730.24,127485.54,293.91
394227.92,93687.42,107.69
394927.45,77387.22,261.04
461529.85,132386.8,765.33
464428.39,67185.92,926.96
535230.32,122384.84,321.35
484528.94,87985.7,333.74
486929.64,112285.93,620.64
535629.85,107084.61,409.42
485128.51,72385.51,547.23
607931.54,163982.36,161.98
488230.02,125886.06,651.06
419328.26,91886.98,610.23
439627.97,50086.16,431.54
441629.61,133187.37,444.37
439928.2,65386.22,580.11
419427.95,78186.67,117.83
503330.06,120385.57,397.92
495529.16,91285.47,358.87
544630.2,115384.6,295.26
596532.09,176282.61,238.39
503829.68,104785.4,597.38
546330.54,127484.55,857.17
496028.76,76185.31,191.5
598031.6,163382.67,173.53
461228.27,60985.9,634.65
389427.59,84487.37,41.08
427728.89,114587.34,1216.55
390227.94,98987.5,372.48
460728.03,44585.76,1150.21
448129.75,136387.22,737.92
429329.14,130287.67,1199.52
592631.28,149082.94,245.65
455729.95,142987.05,1395.19
476628.19,56685.78,1022.4
408728.49,123587.88,1586.95
436427.68,39886.15,657.91
408828.37,106687.47,564.17
476327.81,41085.68,393.49
551029.43,89584.32,165.04
539330.27,119984.7,296.75
604931.74,168282.44,167.95
549329.08,75484.45,266.8
538329.81,105784.59,406.92
422228.17,85686.79,916.71
423428.66,111587.38,449.16
576230.97,140283.63,212.81
443429.78,138487.4,1358.59
422527.87,73086.48,461.17
424028.95,124487.64,1317.06
576831.4,154783.42,254.91
491929.19,93685.57,436.02
531730.19,117984.84,369.21
530729.33,81984.74,152.5
379728.27,130588.56,556.82
492128.77,78285.38,262.01
531729.73,101484.73,563.52
529729.61,95184.77,222.34
492030.15,129985.95,366.44
530529.82,105284.71,533.88
491629.81,115285.82,537.39
530930.25,119784.88,330.87
445328.33,67986.17,1165.05
424927.98,75486.52,1004.25
424428.33,88486.85,762.81
444328.1,53686.14,630.28
550930.46,126484.42,656.75
520129.96,110884.98,298.26
538129.59,96684.65,214.85
541629.77,103384.51,435.36
547129.44,88084.45,153.38
539329.3,81584.63,174.98
519930.25,125485.32,253.72
540130.2,115884.7,372.68
388127.92,101887.59,315.58
408928.15,98787.28,791.74
586331.36,154483.16,185.91
455828.09,46585.86,1215.74
596131.19,147582.82,243.9
456328.21,61985.95,752.67
586830.98,141883.24,245.33
388228.17,116088.17,636.93
408227.85,84487.04,173.79
390328.06,106687.83,274.87
458327.99,43385.8,1087.23
448128.31,65886.12,993.98
453627.9,40385.86,1030.13
450329.69,132687.11,641.79
429328.15,78386.58,746.04
458628.2,58185.91,762.26
461029.93,140286.91,1071.04
391128.36,121788.27,308.69
429628.55,93886.93,719.88
449228.15,51986.05,1089.12
609931.32,156682.43,160.33
504329.61,101985.36,664.36
502029.42,97185.39,603.47
381728.45,138088.56,1831.84
599131.72,166482.65,174.22
495230.07,124885.74,755.88
546029.17,77984.52,463.64
494228.59,70885.32,448.65
504129.99,117585.53,633.05
502628.96,81285.23,330.14
544729.51,94084.49,333.57
495529.8,111485.67,339.34
599632.23,179482.47,246.15
493029.0,86585.47,394.64
580731.53,159683.33,218.59
441029.64,135587.43,547.41
420228.93,130387.82,805.73
582831.03,142583.38,200.2
419328.65,115287.47,884.53
534829.67,99384.69,403.89
605631.54,160582.47,163.73
486328.6,74885.48,361.22
570732.11,170483.61,218.41
534829.39,84184.68,154.01
606031.95,175582.3,202.59
487829.06,90485.63,319.42
409827.88,84987.01,234.2
431129.05,117887.34,562.33
452428.26,62986.04,975.8
607131.49,159682.44,162.64
453928.15,48485.89,1191.27
410228.14,98087.25,509.09
430428.7,103087.03,510.01
525430.05,114484.98,528.01
581732.18,177083.13,223.48
477429.66,118886.3,655.96
525430.4,128685.18,300.14
580931.64,162483.31,227.99
479129.29,106186.09,301.7
398728.01,93387.38,395.57
399327.56,78087.14,345.39
466629.83,131686.74,942.77
468528.38,66585.9,927.58
514429.26,86984.99,407.7
511429.92,111385.27,386.52
554230.3,121784.26,225.89
513628.74,70985.03,233.32
511030.19,124485.41,265.66
