X,Y,Z
423127.82,68486.45,663.61
447828.42,76386.29,724.0
442929.13,114886.98,1016.62
418629.43,149888.24,1480.56
416428.96,136188.02,1560.88
499331.43,166486.3,981.6
441129.45,127687.29,495.69
564632.06,167183.9,362.3
486028.11,54585.83,1070.23
483928.38,67485.59,824.27
393728.5,139688.54,2238.96
456929.63,124486.84,417.32
450328.83,94086.59,338.6
429029.7,147487.97,1355.73
425627.66,50286.32,748.99
457229.17,106486.62,484.73
391627.14,42886.75,187.32
429927.6,39086.18,893.86
429629.15,130487.67,1193.08
426827.82,66486.42,754.61
452328.46,77486.26,907.2
504428.39,61485.35,660.11
495130.77,151986.28,1079.74
544631.36,148084.7,681.8
504628.22,48785.4,830.78
493130.25,137886.07,1576.37
545430.71,131984.65,340.93
382628.3,127288.46,1400.93
505431.27,159586.03,831.22
495128.51,67585.37,688.82
565130.97,138483.99,230.4
504130.7,145185.94,850.99
565131.45,152083.93,382.63
494428.19,55485.7,710.74
459128.96,98186.47,310.84
392927.16,43486.74,136.95
425429.17,133587.78,1299.33
451429.67,130287.06,509.97
555732.02,168084.27,378.35
458628.7,84686.31,1030.33
450129.27,115486.91,363.71
427329.7,150688.1,1816.58
535731.45,154485.15,568.12
486130.19,138886.36,1198.84
535731.05,142484.89,867.7
513328.26,33284.98,469.7
483930.65,151486.57,1711.39
418527.74,65586.52,574.46
418828.95,133487.94,1501.54
441128.41,78286.45,834.06
441128.67,93186.75,796.66
418027.56,49686.4,729.13
419929.34,145488.02,1546.46
421029.2,139487.99,1547.66
447829.53,127187.15,455.91
443528.33,70486.25,1017.38
447829.14,110286.89,805.6
445628.61,88086.65,806.29
398427.07,31486.56,283.44
488828.39,64985.54,561.44
491230.15,133486.02,731.92
488728.06,51985.69,998.35
492830.52,146686.31,1127.47
413527.39,38386.45,413.76
557531.84,162484.18,360.12
476529.32,107886.17,733.7
409627.36,41286.52,392.03
614831.04,150582.37,167.96
476929.77,124186.38,992.19
501428.12,43685.4,844.37
540431.62,159984.91,660.12
541631.34,145084.81,802.52
499628.29,60585.52,1093.2
433628.75,103786.98,899.14
536331.67,161585.08,1000.31
569430.82,128183.98,551.77
393927.14,39886.7,254.98
432529.06,120587.38,1135.09
560831.68,157484.04,336.02
499028.18,49485.52,854.06
387127.9,103187.66,576.59
527228.92,69984.8,998.03
499028.32,61485.51,973.9
560431.23,144884.18,241.18
528428.51,53284.97,304.36
467729.76,127486.69,1150.98
468428.44,72285.89,850.86
585032.8,193383.11,384.57
400728.67,139288.34,2100.08
402829.03,153988.63,1549.55
465929.32,110486.5,345.69
468628.72,85486.11,577.61
515328.6,64585.06,545.0
511430.46,132685.49,535.86
513728.37,52185.15,214.92
512930.99,148485.72,891.78
510530.6,138685.65,769.98
557431.64,156784.2,418.11
510231.2,154485.79,1153.22
556231.15,142484.37,247.28
462828.59,77786.09,906.67
520031.9,167285.6,990.48
394528.45,130488.37,1804.4
395328.62,145888.59,2147.7
462428.83,91586.33,315.09
549932.14,172684.59,383.18
524030.68,136385.31,1080.21
519928.73,67484.93,570.18
499628.01,38285.3,588.83
519528.49,55485.08,182.37
524031.19,148885.23,1527.5
481630.29,142486.53,1839.49
472529.81,128786.56,1659.31
529731.98,168285.15,735.75
405128.69,134588.1,2356.7
414127.45,44986.45,439.57
436628.72,100486.86,945.19
405128.97,149288.41,1442.13
472029.55,115486.44,343.71
436628.44,85486.72,632.19
414027.65,61286.56,511.49
403528.83,145688.33,1920.46
405127.44,50286.67,212.81
472428.88,94386.1,543.36
437029.22,124487.35,1237.19
413928.99,139788.05,2515.01
416427.63,56186.47,726.25
470628.55,76485.89,622.44
403128.65,133388.14,2211.33
405527.52,67086.77,523.07
416427.45,41986.39,587.49
438928.97,108486.98,767.95
524128.48,49784.99,169.83
519231.29,151485.47,1345.01
542431.44,151484.73,1077.69
479428.21,61985.69,684.19
518430.73,138985.43,1263.59
524428.76,67384.87,964.86
544630.78,133884.71,318.18
479527.95,49485.71,1190.21
463329.34,112486.56,550.68
500931.34,163486.24,904.17
463629.8,129686.76,1684.62
396928.56,136488.4,1930.74
508728.35,55485.27,966.25
508628.6,67485.17,451.51
551431.29,145084.53,265.81
514531.19,151485.69,1392.74
551731.72,160484.41,411.59
514630.54,135485.47,942.27
545332.08,172184.76,512.67
467328.76,89186.2,487.8
467728.5,74985.93,820.91
502331.43,167286.19,1512.79
502331.43,167386.19,1512.79
402927.46,68786.83,428.95
497530.5,144186.13,1109.97
478628.18,58485.72,1015.11
528931.34,151485.2,1124.12
497431.21,160486.34,1016.56
478227.76,40585.62,1004.86
527830.8,137985.1,761.62
434428.31,80586.61,956.41
454629.5,121486.87,386.92
429927.94,66986.4,718.22
431427.78,49486.24,767.28
432628.6,94586.88,785.34
452529.16,105886.72,710.84
535131.77,164085.05,894.58
485928.36,65485.6,950.03
486130.07,131186.22,870.33
486128.03,52485.76,812.54
488230.44,145986.43,1214.26
417429.05,138888.05,1977.88
564032.02,165983.92,333.88
441729.34,124487.25,732.7
440828.32,71286.32,800.1
497431.21,160586.34,1017.45
442429.02,109486.91,841.96
438928.5,88086.78,570.89
418629.49,152988.3,1691.04
492930.18,135685.98,1129.5
382628.3,127488.46,1353.79
506428.24,44685.27,761.92
495130.66,149386.26,1157.7
504528.34,59685.37,762.47
426427.9,70486.44,1223.72
551731.72,160484.41,411.59
451928.4,73486.14,795.47
456929.16,106086.62,509.97
452428.7,88586.49,673.62
425427.69,52886.35,756.02
392428.54,145288.61,1907.52
456929.54,121486.8,386.73
388427.11,43586.81,92.41
559832.13,169184.06,362.97
522128.35,43285.03,353.1
499631.15,158886.26,781.65
549130.81,134784.58,314.88
521128.54,58485.06,243.92
500030.57,145486.07,922.49
547331.39,148484.63,554.98
422627.76,64486.44,624.69
423129.07,132787.81,1359.31
447828.42,76486.3,719.91
447028.77,93286.66,324.79
423127.64,52286.38,730.29
423729.54,148488.08,1374.61
532031.48,154485.21,692.37
490630.18,137486.14,1297.3
380428.22,127488.5,1405.77
531230.96,142384.98,1011.62
508728.13,33485.03,483.7
528928.5,58484.95,246.07
490630.71,151486.39,885.24
488428.09,53385.74,1012.29
490628.54,70485.36,570.79
447429.17,112786.91,538.99
420929.52,151288.23,1937.84
423129.13,134587.87,1289.82
446429.59,130487.21,530.3
519928.3,31584.95,375.34
499628.32,61485.5,778.42
540131.18,142484.86,703.53
549131.39,147984.59,411.63
542231.49,154484.76,580.81
501628.18,49485.5,826.1
549830.66,131784.53,357.64
389328.45,140888.58,2054.48
407527.54,59186.66,446.88
476829.81,125986.42,1315.05
614531.08,151882.36,172.95
474929.37,109486.27,503.09
409527.37,43486.54,315.85
411927.33,35286.45,439.17
448628.62,86186.55,813.41
450529.2,111286.83,713.8
458528.58,79886.24,865.79
459529.44,118086.7,373.16
426129.34,136687.83,1083.7
448528.39,73486.21,635.89
555431.89,164884.29,384.55
452429.65,127487.02,453.84
456928.95,97486.49,292.5
460429.07,102486.51,424.0
382627.67,92887.61,168.11
496030.56,146686.21,1249.43
495128.16,52285.6,529.47
564931.57,155983.88,328.87
505830.65,142485.86,674.18
502828.24,55685.49,968.33
497527.96,37485.31,614.27
497430.18,130685.79,613.26
565031.02,139783.99,230.85
495128.48,66785.39,704.49
505731.19,157086.01,754.8
501928.11,41585.34,837.86
442428.57,88986.74,633.83
560432.48,178484.08,248.56
417627.63,55486.45,691.33
418627.81,69986.54,582.05
442028.37,74186.33,706.92
560531.83,161584.07,322.52
483930.63,150986.56,1874.13
513828.22,28484.93,412.13
535631.17,144484.9,1147.8
483930.13,135286.34,920.73
373728.05,128688.63,1607.36
536431.62,160485.1,872.33
418628.71,121387.68,1307.01
439429.91,144787.61,2151.64
581331.29,151483.32,320.17
420428.4,103587.26,860.13
581230.78,133483.58,365.1
486528.82,82485.57,435.86
535029.5,91484.72,431.55
488329.21,97485.73,442.39
571632.05,169483.58,301.6
533529.07,73484.79,847.93
427228.94,118187.47,1096.74
427928.17,81686.65,1270.01
448828.27,61586.07,1074.99
393927.65,85587.26,79.86
449028.08,48585.95,1247.97
611931.32,159382.34,301.12
426328.62,102387.09,1005.6
427628.55,96386.97,867.32
391628.41,127488.37,957.29
461429.9,136886.85,1721.46
600232.07,175382.47,276.19
495130.06,124485.74,772.41
546629.22,79584.48,621.88
502229.34,94385.34,488.2
546929.58,96684.45,636.3
495429.72,109385.71,889.32
598932.7,189782.56,299.25
501928.9,78885.23,513.55
520130.05,114885.06,698.2
538329.54,93384.66,485.54
499629.11,88185.32,354.7
549630.42,124484.41,384.07
539529.16,76484.64,756.67
520230.38,129885.3,459.84
500328.68,72285.25,585.64
585231.28,151883.22,312.99
456828.18,49985.88,1774.41
476830.42,148486.7,1519.78
408528.06,95587.17,1338.28
407627.77,80687.02,326.95
456728.32,66485.98,811.23
475530.03,134986.51,1966.48
567232.42,178083.72,234.18
530130.03,114284.9,622.4
491629.97,121485.88,944.58
569431.75,161883.71,305.02
530730.5,129385.05,594.01
491929.43,103485.8,601.2
425428.2,85486.75,1088.88
445328.21,60686.12,926.05
445327.95,46485.96,854.63
423428.45,97487.06,809.87
578430.89,137183.62,391.59
447427.84,40585.98,659.81
425428.68,108287.24,992.96
577331.34,152583.39,350.01
423328.87,121687.62,1531.79
445329.9,142487.34,1410.8
447928.21,58486.08,1075.28
588631.73,166783.0,191.52
529629.17,76484.83,398.42
492929.28,96585.6,575.07
490529.36,101785.78,532.87
530929.51,91484.77,470.75
587632.44,184382.99,354.19
491828.88,81885.43,531.38
488429.8,117385.96,877.36
456829.83,133486.88,1842.27
591931.55,160282.93,179.01
591931.55,160382.93,179.01
592230.97,142483.03,293.49
521929.12,76484.96,209.09
540030.61,128484.78,428.13
550029.63,98284.39,682.83
537930.03,112584.65,619.77
521629.52,94084.88,585.25
603631.91,172382.45,243.63
551329.33,85084.33,163.22
497229.44,100085.57,806.46
544829.83,104584.42,454.08
504130.29,130485.58,429.08
546730.33,121384.47,327.81
495128.99,85485.41,406.2
501929.94,115185.56,860.11
428128.74,106487.14,956.04
391027.38,76487.28,215.25
460428.41,69385.96,873.65
429929.01,121487.49,1310.61
449529.96,144387.22,2057.8
459628.19,52585.88,1067.51
488329.61,109485.86,679.16
534930.51,127484.91,464.48
535629.02,71784.76,813.69
608731.8,173682.21,210.66
486129.94,124486.14,1483.77
534229.96,110784.69,616.13
536129.45,88384.69,236.9
441127.97,49086.12,520.36
419028.28,96787.12,1051.61
416728.31,102987.3,1041.17
579330.8,132083.68,400.04
420928.0,79486.67,723.65
418228.63,115887.5,1147.57
441128.19,63486.17,757.77
580031.17,146483.41,292.77
479428.98,93985.96,621.83
578432.1,174183.26,210.04
526129.23,79484.85,168.75
528430.15,117184.95,637.15
479428.62,77285.68,626.79
563830.65,125084.04,612.13
524729.57,94484.83,414.5
578632.7,189083.34,415.94
527629.79,103484.78,682.03
411928.52,112087.49,905.23
431928.53,91486.88,750.74
571631.04,141383.77,222.54
452429.91,142487.12,1349.51
410528.56,124487.87,1647.39
429928.08,74486.5,703.54
571631.51,157183.62,317.43
553629.43,89484.25,198.09
590732.39,183982.87,394.75
512129.19,85485.04,523.0
591931.7,166782.87,190.63
512129.59,99585.12,716.65
596831.33,151082.78,335.44
468830.16,144186.81,1603.89
399328.47,120788.01,1354.78
438927.67,37486.08,654.43
398428.23,104387.55,728.63
465228.29,59885.91,1201.66
393927.56,82487.23,255.05
395528.11,100487.49,656.68
508030.04,118585.42,827.78
582931.97,172183.12,199.55
592732.09,177482.78,307.62
592832.09,177482.78,307.62
584332.55,186183.12,385.76
506429.72,105385.34,1106.08
591931.61,163182.91,181.18
558130.63,130184.23,490.3
470428.24,55485.85,1051.54
473730.14,139586.63,1737.71
404528.52,123687.96,1874.59
414728.11,92487.01,1387.78
434627.87,49686.21,605.48
405028.37,107187.48,1029.24
434428.1,66086.33,648.79
436829.37,130487.44,691.16
414627.89,78986.8,427.55
519930.1,116985.14,655.23
544630.54,127084.6,657.18
515429.14,81784.97,588.67
483629.51,109485.98,803.4
481028.84,86985.79,628.01
518129.74,103084.99,639.79
517229.49,97485.0,468.55
542530.09,112484.59,599.11
483929.89,124686.22,1350.17
480328.41,70685.68,956.3
574332.63,187483.46,338.64
517029.82,105085.04,983.13
483228.55,74485.56,673.36
517330.11,119985.26,558.2
573932.01,169483.48,331.42
483329.01,91385.78,613.03
405128.11,97887.29,986.24
569331.68,160283.72,301.22
434429.38,133487.58,541.59
415728.8,130487.91,1059.49
567231.17,144783.9,315.43
473128.3,59585.89,1252.34
404527.77,82787.12,230.54
416328.57,113287.43,1217.54
506829.42,95685.23,600.96
509829.62,100585.19,719.34
594431.71,166482.8,181.43
508229.01,80985.12,378.44
508630.02,116685.38,1076.07
595232.17,179082.66,356.29
394128.22,109387.85,656.29
465129.96,139886.83,1770.65
463628.23,55585.9,976.51
395828.45,124488.21,1441.01
400628.09,96587.35,741.9
402628.2,101187.4,944.57
470428.35,64485.88,981.5
399327.61,80587.15,639.82
401428.46,118487.92,491.21
555830.42,125284.2,601.93
612131.35,160482.31,261.48
512829.83,107485.21,899.22
552529.39,88084.29,222.17
511030.1,121485.37,279.92
449827.81,37485.9,914.43
411527.81,75686.82,397.1
410727.97,89187.03,1352.03
385128.46,138388.56,2312.27
497528.61,70485.28,682.25
477929.86,127486.38,1389.96
525929.81,104184.8,864.6
499629.11,88185.32,354.7
478829.57,115186.25,554.77
525230.19,118485.05,424.4
508628.44,61585.22,531.28
558531.29,146084.26,249.13
508628.29,48685.25,588.51
560430.73,131384.17,503.97
398328.63,142488.47,2364.77
463629.71,124486.71,675.6
463529.27,109486.52,452.61
395227.18,42286.7,273.39
422827.46,35986.26,1006.62
522128.59,61085.02,444.27
519830.98,145485.38,1309.75
479428.03,52685.68,1008.65
519631.68,160185.47,832.86
522128.35,43485.03,324.57
480228.4,70485.69,932.72
470628.69,83786.02,635.24
436629.07,114787.14,1147.8
414129.3,151088.33,1687.38
472629.02,99086.17,568.12
407427.34,43886.57,184.84
412928.86,135788.01,2242.04
436729.28,127487.39,1299.8
488731.18,163286.68,1029.56
432428.54,91486.86,731.1
426427.55,39786.24,1078.01
432128.18,76086.52,631.3
498530.79,151486.2,730.74
527131.07,145485.16,1360.83
497730.3,139385.96,787.53
527631.67,158785.29,873.35
621530.84,146282.19,155.28
621330.85,146682.2,155.28
470329.6,118486.48,434.12
465928.68,82486.13,723.17
545631.72,163484.63,586.05
596032.8,192782.71,342.22
468129.1,103086.33,281.57
466828.91,97386.28,451.01
402427.39,49486.72,105.19
551431.52,152684.46,271.39
510928.4,57085.18,624.19
515230.69,139485.54,892.65
551431.02,139484.52,247.31
484527.74,34785.46,839.46
510928.25,40485.09,526.08
514231.31,154485.65,1118.89
514028.3,44985.1,207.35
514028.5,61385.09,843.98
418627.46,40486.34,759.87
593832.81,193582.79,359.54
566432.01,166483.83,324.34
466529.2,106386.42,394.89
619530.97,151282.23,154.9
401928.77,144688.38,2352.3
467429.65,121386.6,467.09
477130.0,133486.44,1281.32
560431.01,139484.17,237.51
499428.55,68185.33,905.93
477230.36,145486.64,1853.19
498828.2,53185.55,927.62
561131.48,151784.08,401.71
528928.69,64384.84,682.73
429929.61,141287.84,838.78
453328.41,73486.11,837.54
433629.17,126587.46,1402.26
452528.7,88486.49,692.93
432128.97,112387.18,997.57
472029.25,106986.3,492.55
403127.27,40486.56,375.48
414728.84,133487.96,1506.57
413927.69,65686.61,370.6
491431.27,164086.6,1062.76
437628.36,79386.56,1002.96
407028.86,142088.22,2528.6
472629.71,123886.53,932.8
438228.66,94186.79,771.01
414529.22,146788.2,1892.32
413527.52,49886.48,459.91
524331.56,154485.25,758.15
519028.38,46485.07,204.58
479730.21,139486.52,1442.95
518928.66,64485.01,812.93
524330.93,142485.23,1127.28
480830.62,152486.68,2094.62
463229.01,100386.42,402.0
397527.24,44286.7,261.83
551432.01,169284.51,419.74
463228.71,83686.23,1050.47
510231.34,157985.78,894.1
489227.84,39685.45,812.03
556830.84,135484.28,321.29
508830.76,142985.78,830.77
555931.43,149184.34,251.79
508731.44,163485.92,592.69
388228.48,136488.55,1746.77
616431.24,159182.2,337.95
501928.21,55085.53,996.83
541031.43,150884.78,1228.63
521231.0,145485.31,1434.88
540530.85,136484.83,354.69
499628.56,68485.32,901.98
519228.32,37685.01,305.88
520530.49,132885.32,471.47
446229.39,122787.11,838.39
424727.7,55786.37,625.89
421229.22,139887.98,1549.34
517631.82,166485.68,834.96
398427.1,34986.61,272.67
425127.53,40586.26,965.72
447429.08,106686.85,998.7
530331.17,147385.08,1334.97
488528.33,62685.66,702.52
528930.6,132885.08,938.9
490228.01,49485.58,765.3
486128.14,55485.86,942.83
485530.28,142486.45,1624.6
537831.44,151484.95,1205.0
486527.82,40485.46,892.29
535730.9,139484.89,484.85
513128.26,36785.03,580.49
438929.16,117787.15,741.73
443328.47,82086.54,575.43
416527.69,62286.54,528.23
418627.54,47986.38,833.41
438928.83,102786.87,823.72
441928.79,97286.77,544.27
526631.88,164285.27,828.27
495128.29,60685.58,633.48
504230.86,148485.95,561.23
495028.05,44885.45,645.08
384827.85,100487.64,259.55
528728.32,40284.96,326.84
504430.37,134285.65,564.97
450129.41,121187.0,385.86
555332.08,170084.31,409.48
426829.55,142887.91,1294.22
458828.78,88486.36,1012.65
450229.12,105386.78,791.83
510931.62,168185.97,1034.2
456928.46,73486.07,831.26
426327.66,49486.3,744.46
451128.94,97486.63,423.66
448429.06,103486.79,699.17
460728.46,71585.99,826.58
458829.74,127186.82,738.22
393428.5,139488.54,2196.23
451128.54,81186.38,980.42
447929.31,118486.99,380.42
426727.77,61486.35,1001.13
459128.75,87186.34,1050.58
457829.25,109986.64,670.4
493730.9,154986.35,661.49
495127.98,41785.42,603.56
503630.31,133185.63,563.07
506328.49,64585.26,389.15
382628.25,121488.33,1239.17
492930.36,141986.22,1352.65
496528.2,56385.64,811.62
503230.68,145485.96,917.17
504228.22,52485.48,1008.25
441928.98,106386.91,917.64
528231.83,163485.24,921.66
401927.24,40486.59,373.07
442829.24,118987.09,789.22
562632.24,171883.99,371.42
416529.21,144588.09,1352.81
484027.81,44785.57,771.53
484528.19,58485.76,1012.79
509728.23,37485.08,670.2
531530.78,136284.94,460.63
490631.09,159986.56,787.31
531431.33,149785.12,1336.07
380328.14,119788.29,1115.43
489630.31,142486.33,1543.08
519131.68,160485.5,753.78
544632.06,171984.78,508.23
420927.51,43486.32,876.34
445828.95,99586.75,733.89
447428.59,85286.55,797.38
421427.71,59886.42,476.11
500430.25,137785.81,717.33
539730.69,131584.81,352.65
524228.32,36684.99,306.0
546931.53,154484.6,398.68
500430.85,151486.13,714.53
538031.42,148484.92,1084.25
546931.06,141184.73,326.09
506531.46,166486.05,1309.84
475828.64,82485.85,620.04
408228.77,136288.08,2560.05
405827.25,35086.48,472.89
408029.06,148488.33,1501.51
476029.01,97386.08,651.74
560132.27,173084.09,379.33
500429.59,103485.52,818.75
521729.66,100284.91,509.84
538529.83,106484.58,511.76
551329.11,76584.38,417.12
603431.59,163582.5,168.79
501229.96,115885.58,1125.84
538330.38,123084.76,434.67
521429.26,82484.88,374.82
551229.53,93884.31,308.3
409628.49,112287.55,788.64
477127.92,45885.72,576.03
591930.7,136683.11,186.24
477128.25,60785.77,1229.03
455329.87,139687.03,1654.77
407428.52,124787.94,1814.1
593831.36,151482.89,281.77
588332.58,188282.99,393.76
529229.71,100484.77,572.35
490928.64,74185.36,539.59
529429.38,85184.77,196.32
589532.03,175482.9,226.09
492629.12,91185.52,391.61
576231.48,157783.48,309.98
444129.74,136487.36,1029.89
423129.03,130287.75,1079.61
578131.13,144883.48,319.29
423128.71,114287.43,1344.82
440228.3,69786.31,727.46
420927.94,76486.6,575.91
420328.24,88586.88,1044.35
439128.03,54386.19,786.34
486229.99,127486.16,880.53
608931.66,169482.26,182.54
534729.76,103484.66,966.64
488129.72,114485.93,754.32
535130.21,118584.77,381.38
450129.8,138387.17,1201.28
429029.03,124587.58,1512.05
427428.0,73486.47,1287.6
392628.03,100487.51,397.63
390327.91,97487.48,284.37
459128.12,47585.83,1452.32
429928.92,111987.21,899.63
425428.2,85586.75,1114.04
591031.27,148483.0,312.63
461428.33,64485.91,776.73
393428.35,118288.13,1236.3
391527.55,82487.3,262.69
382628.44,133388.51,1695.59
495328.85,79485.34,337.5
546530.54,127484.54,917.85
504129.73,106585.42,978.45
545230.08,111384.5,341.12
495929.22,92685.47,604.64
504130.08,121485.57,380.22
598932.32,182182.5,305.05
496429.87,114085.67,737.94
544629.48,91484.5,239.52
501928.96,82485.24,441.25
381928.47,136488.54,2330.41
497430.14,127485.74,823.83
598831.83,169482.67,175.98
504129.53,99885.35,783.79
427828.46,90786.92,754.97
609931.15,151482.48,180.04
448228.14,52686.09,1158.36
459729.97,142486.97,1387.92
389428.3,119788.27,1294.32
447928.33,68286.14,1066.99
427728.05,75186.51,1260.36
389428.0,104187.7,734.25
486429.12,94385.73,689.74
537330.16,116784.72,480.0
535629.25,79484.69,256.31
569432.3,175283.64,219.6
487328.68,77185.48,529.9
536229.75,103484.63,918.32
534529.61,96484.72,312.45
417028.1,88186.87,1100.63
419728.61,112087.38,865.15
580630.95,139483.51,206.89
441129.72,138087.47,1355.02
417327.84,72486.61,609.97
420928.86,124487.68,945.55
580931.38,154483.31,253.35
423328.43,93486.97,759.08
445428.06,50886.07,1020.7
447929.67,133487.21,779.16
443628.28,65386.17,1120.07
425028.04,77886.57,1191.01
531130.35,123684.97,348.48
490628.96,85485.5,410.73
492729.69,109585.77,904.87
530529.87,107384.71,646.21
490628.54,70485.36,570.79
492930.06,124985.84,1013.01
585131.08,144683.28,300.3
454628.21,58485.96,1185.39
455428.03,44785.85,1427.37
585131.51,159483.19,198.0
520530.21,124385.33,290.22
538529.34,82684.64,197.09
602532.14,178482.38,271.79
538529.66,100184.62,568.96
521729.87,106484.89,638.41
549330.51,127484.48,773.9
600931.59,163382.57,169.17
396028.46,127788.28,2119.01
464229.89,135386.79,2553.64
601331.43,157682.6,168.88
394228.29,113187.97,897.56
586231.66,163183.15,191.85
506528.79,73785.15,422.74
596432.47,185182.65,342.5
585332.2,178483.0,320.57
506829.2,88485.17,399.43
596131.94,172482.7,198.86
404227.68,79487.07,512.52
474528.31,64885.8,1108.51
569430.97,136483.9,265.92
472129.92,133486.61,1832.31
436827.7,40486.14,790.55
414128.37,107387.4,669.26
567131.4,151483.85,368.92
473428.15,51985.75,1009.83
405127.95,92087.14,1031.22
414128.61,121587.71,1931.1
438328.03,55686.19,752.26
436629.78,142487.69,1400.12
543729.23,79484.56,349.59
575731.84,166483.44,294.61
516630.33,127485.34,517.47
518628.78,70484.93,372.54
481629.21,102086.0,709.17
482829.08,95785.88,773.95
517629.95,109785.07,546.6
574232.42,181483.44,387.2
544629.53,95184.49,501.15
519029.36,88484.92,381.41
481629.68,117686.21,794.94
481828.7,79485.63,685.1
479129.35,107886.09,806.08
528928.97,71084.8,974.3
526030.38,127185.15,382.22
478729.8,124186.35,1173.89
528729.42,88284.8,352.26
525729.95,111484.91,720.77
454428.17,50285.9,1465.5
605531.33,154482.55,179.1
431928.75,104787.03,880.99
410428.09,95987.16,1434.69
570030.88,131683.94,398.29
430029.01,121487.49,1340.91
410827.83,79886.91,398.66
454628.3,65886.02,740.41
569731.16,145483.82,312.17
512130.33,128485.44,483.49
555230.17,118484.26,426.74
512630.0,113385.23,795.46
398427.5,76487.12,342.76
470428.37,67685.86,982.19
470428.24,55385.85,1065.17
398427.85,88487.3,131.68
596430.92,142482.84,211.15
401327.78,85487.19,188.81
399128.37,111187.77,685.49
596431.42,155582.77,172.52
400627.43,70486.93,324.52
398428.48,125788.17,2084.04
468129.95,137586.77,1967.01
553729.18,79684.28,151.87
591932.01,175482.83,228.57
511929.43,94485.09,469.25
551629.71,100584.38,610.29
589632.64,189682.94,365.65
553629.58,95284.25,224.2
512329.0,79485.01,480.16
411928.54,121487.76,1747.41
573531.3,150683.48,328.53
411828.29,103487.39,1028.7
573630.92,134283.81,305.81
479428.72,83585.77,563.77
497529.95,117185.68,1188.8
580632.5,184283.24,331.29
524629.49,91484.84,453.86
477629.1,100086.1,682.71
497429.51,102385.62,830.58
526629.06,73684.87,481.53
578431.81,166483.35,231.7
517629.4,91084.95,474.61
577432.28,178483.3,278.49
483929.84,121486.18,995.12
517428.95,75484.96,267.62
578431.65,162583.38,277.77
482529.28,103585.99,647.97
588431.12,145583.15,320.28
404528.42,113887.72,658.42
416428.02,85486.85,691.37
435128.0,61086.25,813.6
403428.62,130488.12,1885.85
474530.04,135386.55,2107.88
435627.75,43886.16,603.49
414628.22,98287.24,1131.64
510029.16,85785.1,547.54
507929.85,110485.37,648.45
583632.32,180583.08,346.38
559630.46,124284.08,702.54
510128.7,70985.1,263.64
583031.69,163583.24,197.73
507030.24,127485.53,359.31
394827.96,94487.42,505.23
396127.52,79287.21,351.62
463629.84,132386.78,1647.07
463928.38,66785.91,1053.01
535230.34,123084.85,394.74
483928.88,86285.69,404.72
488229.61,109685.86,689.52
534229.84,106784.63,699.78
484828.53,73185.51,623.01
609831.56,166182.28,174.61
486129.95,124986.14,1487.85
420828.34,94487.03,885.34
440428.03,52486.17,662.38
442629.63,132787.33,552.47
440928.22,65186.2,728.42
420927.96,77186.62,774.49
504130.03,118985.54,875.79
497329.19,91285.43,465.2
544630.18,114684.59,559.0
596532.16,178282.6,322.28
503529.71,105785.42,1006.33
546230.56,127884.56,972.96
495328.67,73485.31,493.64
596531.61,163382.73,175.29
461128.24,58485.9,848.97
391527.55,82487.3,262.69
429928.98,114487.27,1337.44
389627.94,100187.52,485.19
459528.09,46485.81,1403.66
450129.72,134887.14,1568.65
429029.13,129987.67,1263.09
592231.33,150082.95,328.98
454630.0,145387.1,2119.19
474928.26,57785.84,1182.03
408428.47,122787.87,1899.14
436327.65,37586.12,887.92
407628.36,106587.47,858.6
474927.83,40485.72,677.9
549529.47,91484.37,215.33
538830.24,118584.72,450.05
603131.82,169482.51,176.03
549929.04,73884.43,441.53
537929.75,103684.61,736.89
422228.29,87986.85,1105.71
424528.69,110587.32,963.22
576231.0,141083.62,214.28
443429.78,138487.4,1358.59
423127.89,73286.47,830.22
425328.97,124487.63,1361.5
576331.4,154783.43,303.29
492929.21,93685.55,536.29
531330.18,117684.85,554.4
528929.25,79484.81,160.72
380228.37,133488.56,1930.07
490828.7,76485.39,504.36
533129.76,103184.69,1017.88
530729.64,97084.75,400.4
491530.13,128085.94,470.07
530829.78,103484.72,846.09
490729.79,115285.85,821.56
529430.25,120184.93,376.1
445128.33,68886.19,1258.0
425227.95,73886.48,1089.61
424728.33,88486.85,918.28
445528.13,55286.13,898.65
550030.47,126284.44,817.95
522029.94,109984.9,562.07
538229.6,97384.64,397.13
542429.72,101984.5,670.8
548729.4,86484.4,163.81
540029.24,79784.62,295.29
521530.27,126085.29,345.77
540630.2,115484.7,422.11
388427.95,103487.67,778.24
408328.12,97787.24,1329.87
585131.38,155283.2,200.88
456028.17,49485.88,1588.48
595331.22,148182.85,319.56
455028.22,61485.97,852.94
586630.99,142083.25,281.23
388928.26,118488.25,1181.04
409527.89,85487.02,313.36
390928.12,109287.92,686.96
459127.98,42085.78,1363.01
448328.31,66586.12,1029.6
453627.91,40485.86,1066.32
451329.73,133487.07,1072.27
427628.07,76486.54,997.21
456928.2,58085.93,950.32
459929.95,141686.95,1647.47
389528.32,121488.3,651.58
429928.56,94286.93,849.95
450028.13,50285.99,1318.26
610831.29,156882.41,161.62
505729.61,101285.3,858.08
501929.42,97485.4,636.2
380528.45,136988.58,2511.46
598631.69,165682.66,174.99
495330.09,125685.76,1001.31
546629.21,79484.48,610.81
495028.59,70485.31,558.57
506429.98,116285.45,844.06
501928.96,82485.24,441.25
